weekly_change,rolling_mean_14,rolling_std_7,stock_threshold,stock_estime,Rating,Unit price,future_demand_7,rolling_mean_7,day_of_week,Quantity
-0.7,6.714285714285714,2.4976179127511102,54.746426869126665,619.0,4.8,56.0,8.0,7.285714285714286,3,3
-0.875,5.785714285714286,2.225394561056744,35.33809184158512,709.0,9.5,19.7,1.0,4.571428571428571,4,1
6.0,5.5,3.48466026218585,48.226990393278776,642.0,8.9,75.88,9.0,6.142857142857143,3,7
-0.8571428571428572,4.714285714285714,3.047247001100222,35.57087050165033,724.0,6.4,53.72,1.0,4.428571428571429,4,1
0.0,7.0,2.4976179127511102,54.746426869126665,629.0,6.0,81.95,5.0,7.285714285714286,6,10
0.75,6.142857142857143,2.8535691936340286,47.280353790451045,650.0,8.1,81.2,6.0,6.142857142857143,5,7
0.0,5.642857142857143,3.48466026218585,48.226990393278776,652.0,9.0,58.76,7.0,6.142857142857143,1,10
7.0,6.071428571428571,2.672612419124246,54.00891862868637,660.0,6.0,91.56,8.0,7.142857142857143,5,8
-0.0999999999999999,6.571428571428571,2.645751311064594,45.968626966596894,659.0,9.8,93.96,8.0,6.0,2,9
-0.2222222222222222,6.428571428571429,2.3603873774083333,43.5405810661125,666.0,8.5,55.61,6.0,5.714285714285714,5,7
-0.8888888888888888,4.071428571428571,2.4976179127511178,26.74642686912668,725.0,8.8,84.83,2.0,3.2857142857142856,0,1
0.0,4.714285714285714,3.598941643369748,44.39841246505462,732.0,8.8,71.63,4.0,5.571428571428571,1,2
-0.5,5.857142857142857,2.6992062325273154,42.048809348790975,668.0,9.5,37.69,8.0,5.428571428571429,2,2
3.0,4.785714285714286,3.3094381626464835,49.96415724396972,740.0,5.6,31.67,7.0,6.428571428571429,2,8
-0.6666666666666667,3.928571428571429,2.645751311064593,24.96862696659689,726.0,8.6,38.42,5.0,3.0,5,1
0.4285714285714286,6.071428571428571,2.9439202887759475,39.41588043316392,719.0,5.2,65.23,1.0,5.0,1,10
0.6666666666666667,6.071428571428571,2.497617912751119,43.74642686912668,673.0,5.8,10.53,10.0,5.714285714285714,2,5
2.0,6.0,2.439750182371337,49.659625273557005,682.0,8.0,12.29,1.0,6.571428571428571,1,9
-0.2222222222222222,7.071428571428571,2.380476142847612,52.57071421427142,636.0,9.0,81.23,5.0,7.0,1,7
0.3333333333333332,6.214285714285714,2.853569193634025,40.28035379045104,723.0,4.1,22.32,2.0,5.142857142857143,3,4
4.0,4.142857142857143,2.572750982712402,28.859126474068603,731.0,8.6,27.28,8.0,3.571428571428572,6,5
0.1111111111111111,6.428571428571429,2.811540841738194,55.21731126260729,670.0,7.0,17.42,7.0,7.285714285714286,4,10
-0.2857142857142857,6.0,2.497617912751119,47.74642686912668,687.0,8.4,73.28,5.0,6.285714285714286,3,5
-0.5,5.928571428571429,2.9277002188455974,37.3915503282684,726.0,7.4,84.87,7.0,4.714285714285714,4,3
0.1428571428571428,5.928571428571429,3.078342163598853,38.61751324539828,734.0,6.2,97.29,9.0,4.857142857142857,5,8
1.0,6.285714285714286,2.4102953780654808,58.61544306709822,678.0,4.9,35.74,2.0,7.857142857142857,6,8
-0.1428571428571429,6.142857142857143,2.478478796128214,46.71771819419232,693.0,4.5,96.52,4.0,6.142857142857143,4,6
0.6666666666666667,4.571428571428571,3.4846602621858493,34.226990393278776,741.0,5.6,18.85,8.0,4.142857142857143,2,10
-0.4285714285714286,4.428571428571429,3.251373336211728,30.877060004317592,745.0,8.0,55.39,5.0,3.7142857142857135,0,4
1.5,4.928571428571429,4.035556254807297,38.05333438221095,755.0,5.6,77.2,2.0,4.571428571428571,0,10
0.1111111111111111,6.642857142857143,2.516611478423585,59.77491721763538,688.0,4.2,72.13,8.0,8.0,3,10
1.0,5.785714285714286,3.25868802112869,42.88803203169304,742.0,9.9,63.88,10.0,5.428571428571429,6,8
-0.2857142857142857,7.142857142857143,2.497617912751112,50.746426869126665,641.0,7.6,10.69,3.0,6.714285714285714,1,5
-0.5555555555555556,7.0,2.449489742783176,45.674234614174765,645.0,6.6,55.5,4.0,6.0,6,4
-0.1111111111111111,6.0,2.309401076758508,45.46410161513776,701.0,4.7,95.46,2.0,6.0,1,8
-0.25,5.428571428571429,3.352326839390103,42.02849025908515,745.0,9.8,76.06,7.0,5.285714285714286,5,3
-0.3333333333333333,5.071428571428571,3.1091263510296026,46.6636895265444,746.0,6.3,13.69,10.0,6.0,2,6
0.3333333333333332,6.714285714285714,2.193062655175136,60.2895939827627,692.0,7.9,95.64,9.0,8.142857142857142,5,4
-0.1428571428571429,5.785714285714286,2.2677868380553674,44.40168025708305,707.0,7.7,11.43,7.0,5.857142857142857,1,6
0.0,5.214285714285714,3.1091263510296026,46.6636895265444,750.0,4.5,95.54,6.0,6.0,1,4
0.3999999999999999,7.285714285714286,2.4299715851758203,47.64495737776373,652.0,8.0,85.87,1.0,6.285714285714286,2,7
1.3333333333333337,5.214285714285714,2.819996622760554,50.229994934140834,757.0,5.7,67.99,2.0,6.571428571428571,6,7
0.0,4.5,4.035556254807297,38.05333438221095,756.0,6.3,52.42,9.0,4.571428571428571,2,1
1.0,4.0,3.903600291794134,38.8554004376912,758.0,6.0,65.65,8.0,4.714285714285714,3,2
4.0,4.142857142857143,3.5456210417116747,42.31843156256751,763.0,8.0,28.86,9.0,5.285714285714286,1,5
-0.125,7.214285714285714,2.3401261667248763,46.51018925008732,659.0,4.2,65.31,1.0,6.142857142857143,1,7
-0.8888888888888888,5.214285714285714,3.2586880211286884,42.88803203169303,758.0,9.6,93.38,5.0,5.428571428571429,3,1
-0.5,5.142857142857143,2.5634797778466214,36.845219666769935,763.0,6.1,25.25,1.0,4.714285714285714,2,5
0.2857142857142858,7.285714285714286,2.149196970742241,62.223795456113365,701.0,5.6,87.87,4.0,8.428571428571429,3,9
1.6666666666666663,7.071428571428571,1.9518001458970609,50.9277002188456,667.0,8.3,21.8,8.0,6.857142857142857,1,8
1.0,5.285714285714286,2.3094010767585007,38.46410161513775,767.0,7.8,94.76,7.0,5.0,0,4
0.0,4.928571428571429,3.352326839390103,42.02849025908515,746.0,4.1,30.62,3.0,5.285714285714286,1,1
3.0,6.071428571428571,1.603567451474552,49.40535117721183,715.0,8.8,44.01,4.0,6.714285714285714,6,8
-0.5,6.714285714285714,1.4638501094227951,45.19577516413419,672.0,4.1,10.16,4.0,6.142857142857143,6,5
-0.3,7.071428571428571,2.0816659994661357,59.1224989991992,708.0,9.0,74.58,10.0,8.0,0,7
0.0,7.571428571428571,2.0816659994661357,59.1224989991992,716.0,5.5,71.89,1.0,8.0,1,8
-0.2857142857142857,6.428571428571429,1.4638501094227965,43.1957751641342,677.0,9.3,10.99,3.0,5.857142857142857,2,5
-0.4,6.142857142857143,1.8126539343499293,41.718980901524894,680.0,5.6,60.47,9.0,5.571428571428571,0,3
-0.125,5.642857142857143,2.115700942049813,37.17355141307472,774.0,9.7,58.91,4.0,4.857142857142857,3,7
-0.9,4.5,2.943920288775945,32.41588043316392,747.0,4.0,46.41,1.0,4.0,6,1
0.0,5.785714285714286,1.8126539343499293,41.718980901524894,684.0,9.2,68.55,4.0,5.571428571428571,4,4
1.0,6.571428571428571,1.812653934349936,54.7189809015249,725.0,4.9,97.37,1.0,7.428571428571429,1,10
-0.3,7.428571428571429,1.9023794624226869,55.85356919363403,723.0,9.3,92.6,8.0,7.571428571428571,2,7
-0.75,7.285714285714286,2.8115408417381955,51.217311262607296,725.0,6.6,46.61,4.0,6.714285714285714,1,2
-0.5,4.428571428571429,3.039423504234842,30.559135256352263,749.0,4.3,27.18,5.0,3.7142857142857135,4,2
-0.8888888888888888,6.428571428571429,2.8702082220799343,48.3053123331199,726.0,5.5,60.87,9.0,6.285714285714286,3,1
0.6666666666666667,5.714285714285714,2.878491668515696,42.31773750277354,784.0,8.1,24.49,8.0,5.428571428571429,4,10
-0.8571428571428572,5.5,2.3603873774083297,36.540581066112495,685.0,9.8,92.78,1.0,4.714285714285714,4,1
0.0,6.285714285714286,2.8702082220799343,48.3053123331199,731.0,9.4,86.69,7.0,6.285714285714286,0,5
0.5,5.857142857142857,2.81154084173819,44.21731126260728,790.0,7.9,23.01,6.0,5.714285714285714,5,6
-0.1999999999999999,7.214285714285714,2.5071326821120383,48.76069902316806,733.0,5.1,30.2,10.0,6.428571428571429,6,8
1.3333333333333337,4.5,3.251373336211723,34.877060004317585,756.0,6.9,67.39,3.0,4.285714285714286,5,7
0.125,4.642857142857143,3.457221565416503,36.18583234812476,765.0,8.0,48.96,1.0,4.428571428571429,0,9
1.25,7.642857142857143,2.410295378065481,53.61544306709822,742.0,8.0,75.59,10.0,7.142857142857143,5,9
-0.3333333333333333,6.071428571428571,3.000000000000003,46.50000000000001,735.0,4.2,77.47,4.0,6.0,6,4
-0.7142857142857143,5.785714285714286,3.055050463303892,39.58257569495584,792.0,8.5,93.18,6.0,5.0,2,2
-0.5555555555555556,7.428571428571429,2.507132682112038,48.76069902316806,746.0,9.0,50.23,8.0,6.428571428571429,1,4
-0.8571428571428572,5.0,2.478478796128212,30.71771819419232,686.0,8.6,17.75,7.0,3.857142857142857,0,1
0.25,5.071428571428571,3.860668582611293,38.79100287391694,775.0,6.0,62.18,6.0,4.714285714285714,3,10
0.0,5.357142857142857,2.478478796128212,30.71771819419232,694.0,6.2,10.75,5.0,3.857142857142857,4,8
0.4285714285714286,7.428571428571429,2.853569193634028,52.280353790451045,756.0,5.0,40.26,10.0,6.857142857142857,6,10
4.0,5.5,2.507132682112033,42.76069902316805,797.0,6.5,64.97,2.0,5.571428571428571,4,5
-0.875,6.928571428571429,3.5321651258386115,46.29824768875792,757.0,6.0,95.15,1.0,5.857142857142857,4,1
0.1428571428571428,6.785714285714286,3.6055512754639913,47.40832691319599,765.0,5.0,48.62,3.0,6.0,3,8
0.6000000000000001,4.642857142857143,3.683941988065037,45.52591298209756,771.0,5.0,53.21,3.0,5.714285714285714,3,8
1.3333333333333337,5.285714285714286,3.860668582611295,42.79100287391695,782.0,9.2,45.44,1.0,5.285714285714286,2,7
-0.1999999999999999,4.785714285714286,3.359421718944243,43.03913257841637,779.0,9.6,33.88,7.0,5.428571428571429,5,8
-0.1999999999999999,4.928571428571429,2.429971585175826,29.64495737776374,698.0,8.4,96.16,6.0,3.7142857142857135,6,4
0.25,4.642857142857143,3.309438162646488,43.96415724396973,784.0,6.0,47.16,10.0,5.571428571428571,6,5
1.0,6.5,3.3022358947782515,48.953353842167374,769.0,6.7,52.89,1.0,6.285714285714286,0,4
-0.75,5.571428571428571,3.1847852585154253,40.777177887773135,737.0,4.1,47.68,8.0,5.142857142857143,6,2
-0.8,4.857142857142857,3.055050463303892,39.58257569495584,798.0,5.9,10.17,1.0,5.0,3,1
-0.4,4.642857142857143,2.3704530408864115,27.55567956132962,701.0,8.7,68.71,3.0,3.4285714285714284,0,3
0.75,5.214285714285714,3.1014589500826237,42.65218842512394,805.0,4.5,60.08,2.0,5.428571428571429,3,7
-0.4285714285714286,4.928571428571429,3.055050463303892,39.58257569495584,809.0,6.6,22.01,8.0,5.0,1,4
2.0,4.928571428571429,3.1471831698777737,34.72077475481666,710.0,7.7,72.11,2.0,4.285714285714286,0,9
2.0,5.428571428571429,3.552329886011098,44.32849482901665,785.0,8.5,41.28,2.0,5.571428571428571,1,3
0.25,6.5,3.5523298860111,51.32849482901665,779.0,5.2,64.95,10.0,6.571428571428571,6,10
0.1111111111111111,6.928571428571429,3.6839419880650377,52.52591298209756,789.0,4.3,74.22,3.0,6.714285714285714,1,10
1.0,6.857142857142857,3.498298906339372,56.24744835950906,797.0,7.6,10.56,10.0,7.285714285714286,3,8
0.0,4.928571428571429,3.1471831698777737,34.72077475481666,714.0,9.5,62.57,5.0,4.285714285714286,0,4
-0.1999999999999999,5.071428571428571,2.5634797778466214,36.845219666769935,817.0,4.1,11.85,4.0,4.714285714285714,2,8
0.0,4.5,3.1471831698777737,34.72077475481666,715.0,9.2,91.3,8.0,4.285714285714286,3,1
0.1666666666666667,5.571428571428571,3.2513733362117296,41.87706000431759,744.0,5.4,40.73,6.0,5.285714285714286,1,7
0.0,4.785714285714286,3.552329886011098,44.32849482901665,786.0,5.8,52.38,9.0,5.571428571428571,1,1
1.5,4.857142857142857,3.21455025366432,46.82182538049648,791.0,5.6,38.54,1.0,6.0,2,5
0.0,5.214285714285714,2.5634797778466214,36.845219666769935,823.0,5.1,44.63,6.0,4.714285714285714,2,6
0.0,7.071428571428571,3.498298906339372,56.24744835950906,807.0,5.8,55.87,1.0,7.285714285714286,1,10
2.0,5.142857142857143,2.288688541085315,40.43303281162797,829.0,5.0,29.22,10.0,5.285714285714286,1,6
-0.5714285714285714,4.857142857142857,3.3594217189442417,43.03913257841637,794.0,7.9,51.94,1.0,5.428571428571429,4,3
0.0,6.571428571428571,3.498298906339372,56.24744835950906,808.0,6.0,60.3,8.0,7.285714285714286,3,1
-0.6,5.214285714285714,2.609506430251476,37.914259645377214,831.0,5.0,39.47,7.0,4.857142857142857,5,2
-0.8,4.5,2.878491668515699,35.31773750277355,786.0,8.9,14.87,2.0,4.428571428571429,2,2
-0.8888888888888888,4.357142857142857,3.302235894778246,34.95335384216737,795.0,5.9,21.32,8.0,4.285714285714286,5,1
-0.625,6.285714285714286,3.823486317361111,51.73522947604167,811.0,5.9,93.78,8.0,6.571428571428571,2,3
-0.75,6.214285714285714,4.298393941484481,49.44759091222672,812.0,9.7,73.26,10.0,6.142857142857143,6,1
0.0,4.928571428571429,2.609506430251476,37.914259645377214,832.0,8.6,22.38,10.0,4.857142857142857,2,1
8.0,5.071428571428571,2.878491668515699,43.31773750277355,795.0,4.0,72.88,1.0,5.571428571428571,1,9
-0.4,4.214285714285714,2.360387377408323,29.540581066112484,801.0,4.2,99.1,8.0,3.7142857142857135,5,6
-0.8571428571428572,4.071428571428571,2.035400978396419,23.05310146759463,802.0,9.2,74.1,5.0,2.857142857142857,4,1
-0.3333333333333333,4.142857142857143,2.05866345916354,22.08799518874531,804.0,9.2,98.48,7.0,2.7142857142857144,1,2
6.0,4.5,2.911389784311004,40.3670846764665,722.0,5.0,53.19,7.0,5.142857142857143,0,7
0.0,6.357142857142857,4.298393941484481,49.44759091222672,822.0,10.0,52.79,8.0,6.142857142857143,0,10
-0.375,4.285714285714286,2.627691364061218,36.941537046091824,727.0,8.8,95.95,5.0,4.714285714285714,2,5
8.0,4.714285714285714,2.968084198523314,31.45212629778497,813.0,4.2,36.51,8.0,3.857142857142857,5,9
3.0,5.571428571428571,2.5071326821120365,48.76069902316806,803.0,6.3,21.12,6.0,6.428571428571429,1,8
-0.5,5.714285714285714,3.039423504234851,37.55913525635228,748.0,8.2,28.31,4.0,4.714285714285714,3,4
0.5,4.357142857142857,2.6457513110645903,38.96862696659689,733.0,5.1,57.59,2.0,5.0,4,6
0.8,6.142857142857143,2.581988897471613,52.87298334620742,812.0,5.0,47.63,9.0,7.0,2,9
-0.9,5.428571428571429,2.2253945610567536,27.33809184158513,749.0,7.0,86.27,4.0,3.4285714285714284,2,1
-0.7142857142857143,4.785714285714286,2.609506430251477,32.91425964537722,834.0,7.8,12.76,1.0,4.142857142857143,1,2
8.0,5.428571428571429,2.760262237369421,36.14039335605413,758.0,4.3,11.28,10.0,4.571428571428571,6,9
0.3999999999999999,5.571428571428571,2.911389784311008,38.36708467646651,765.0,7.0,51.07,8.0,4.857142857142857,5,7
-0.7,5.928571428571429,4.059087394500209,42.08863109175032,825.0,6.6,79.59,5.0,5.142857142857143,1,3
0.0,4.214285714285714,2.6457513110645903,38.96862696659689,736.0,7.3,33.81,10.0,5.0,5,3
1.0,4.857142857142857,2.984084768360627,37.47612715254094,842.0,6.5,90.53,7.0,4.714285714285714,4,8
-0.7777777777777778,4.142857142857143,2.1602468994692883,31.24037034920393,738.0,4.9,62.82,5.0,4.0,3,2
-0.625,6.0,2.9277002188456005,48.3915503282684,815.0,4.3,24.31,7.0,6.285714285714286,1,3
-0.5,4.428571428571429,2.609506430251477,32.91425964537722,846.0,9.3,64.59,6.0,4.142857142857143,6,4
-0.125,5.785714285714286,2.853569193634027,47.28035379045104,822.0,7.1,24.82,2.0,6.142857142857143,5,7
-0.8,4.642857142857143,3.0937725468153823,27.640658820223077,814.0,9.6,56.5,4.0,3.2857142857142856,2,1
0.25,6.357142857142857,4.353433237386439,44.53014985607966,835.0,6.2,21.43,6.0,5.428571428571429,0,10
0.0,4.428571428571429,2.609506430251477,32.91425964537722,852.0,9.9,89.06,1.0,4.142857142857143,4,6
0.0,5.428571428571429,2.911389784311008,38.36708467646651,769.0,5.9,23.29,3.0,4.857142857142857,1,4
3.0,5.428571428571429,2.811540841738196,44.217311262607296,777.0,6.3,65.26,9.0,5.714285714285714,4,8
-0.6666666666666667,4.214285714285714,3.214550253664312,25.82182538049647,815.0,4.0,52.35,2.0,3.0,1,1
-0.9,5.714285714285714,4.099941927579443,35.14991289136917,836.0,6.1,39.75,9.0,4.142857142857143,0,1
7.0,6.214285714285714,4.059087394500209,42.08863109175032,844.0,4.5,90.02,4.0,5.142857142857143,3,8
1.6666666666666663,6.214285714285714,4.059087394500208,47.08863109175032,852.0,8.6,12.1,6.0,5.857142857142857,5,8
1.0,6.214285714285714,3.132015933791496,52.69802390068725,832.0,6.0,33.21,3.0,6.857142857142857,1,10
7.0,4.142857142857143,3.559026084010433,33.33853912601565,823.0,9.5,10.18,9.0,4.0,5,8
0.6666666666666667,5.0,3.401680257083044,38.102520385624565,862.0,9.9,31.99,2.0,4.714285714285714,2,10
-0.1428571428571429,5.428571428571429,2.76026223736942,43.14039335605413,783.0,7.5,34.42,6.0,5.571428571428571,5,6
0.0,5.642857142857143,3.132015933791496,52.69802390068725,834.0,7.6,83.34,3.0,6.857142857142857,1,2
2.5,5.142857142857143,3.2586880211286884,42.88803203169303,869.0,5.0,45.58,5.0,5.428571428571429,6,7
-0.8888888888888888,5.642857142857143,3.638419332360585,45.45762899854088,835.0,6.7,87.9,10.0,5.714285714285714,1,1
9.0,6.642857142857143,3.670993118515817,55.50648967777373,862.0,9.5,73.47,3.0,7.142857142857143,5,10
0.3333333333333332,4.0,3.817254061682108,35.72588109252316,831.0,6.8,12.19,1.0,4.285714285714286,2,8
9.0,5.785714285714286,2.984084768360624,51.47612715254094,879.0,5.6,76.92,9.0,6.714285714285714,6,10
0.25,4.214285714285714,2.193062655175136,32.28959398276271,743.0,7.2,83.66,9.0,4.142857142857143,3,5
-0.1999999999999999,6.5,3.48466026218585,53.226990393278776,870.0,8.1,57.91,4.0,6.857142857142857,3,8
4.0,3.857142857142857,3.5321651258386075,39.29824768875791,836.0,8.6,92.49,7.0,4.857142857142857,5,5
0.6666666666666667,6.142857142857143,3.184785258515424,54.777177887773135,875.0,9.4,28.38,9.0,7.142857142857143,2,5
-0.4,6.0,2.935821455580641,50.40373218337096,881.0,8.9,50.45,7.0,6.571428571428571,2,6
7.0,4.714285714285714,2.1157009420498145,39.17355141307472,751.0,4.2,99.16,7.0,5.142857142857143,0,8
2.5,4.142857142857143,3.359421718944242,44.03913257841637,843.0,5.0,60.74,1.0,5.571428571428571,4,7
-0.25,5.928571428571429,3.5050983275386574,43.25764749130799,841.0,8.8,47.27,6.0,5.428571428571429,1,6
0.0,5.142857142857143,2.1157009420498145,39.17355141307472,758.0,5.3,85.6,7.0,5.142857142857143,5,7
0.0,6.214285714285714,3.5050983275386574,43.25764749130799,850.0,4.6,35.04,4.0,5.428571428571429,5,9
8.0,5.928571428571429,1.704336206492696,56.55650430973904,890.0,7.5,44.84,2.0,7.714285714285714,0,9
0.0,5.142857142857143,2.76026223736942,43.14039335605413,787.0,5.1,45.97,2.0,5.571428571428571,5,4
0.0,4.928571428571429,2.1157009420498145,39.17355141307472,763.0,4.2,27.73,3.0,5.142857142857143,1,5
1.3333333333333337,6.142857142857143,3.3665016461206942,47.04975246918104,857.0,8.1,11.53,8.0,6.0,0,7
-0.6666666666666667,4.785714285714286,2.3704530408864084,35.55567956132961,765.0,6.0,58.32,5.0,4.571428571428571,3,2
3.0,4.714285714285714,2.081665999466137,45.12249899919921,791.0,7.9,78.38,6.0,6.0,6,4
2.333333333333333,5.285714285714286,2.992052966172381,43.48807944925857,775.0,8.8,84.61,7.0,5.571428571428571,5,10
1.5,5.0,2.581988897471609,45.87298334620741,780.0,6.6,82.88,3.0,6.0,6,5
-0.7142857142857143,5.714285714285714,3.6384193323605856,42.45762899854088,859.0,6.2,79.54,4.0,5.285714285714286,2,2
0.1111111111111111,5.357142857142857,2.3401261667248825,46.51018925008732,801.0,4.2,49.01,6.0,6.142857142857143,6,10
-0.7,5.571428571428571,3.039423504234849,34.55913525635228,862.0,7.3,29.15,4.0,4.285714285714286,2,3
-0.5,6.142857142857143,2.1930626551751367,53.2895939827627,894.0,8.6,56.13,6.0,7.142857142857143,5,4
0.1428571428571428,5.571428571428571,2.4299715851758275,47.64495737776374,809.0,6.8,93.12,3.0,6.285714285714286,3,8
-0.1111111111111111,4.642857142857143,3.2071349029490923,42.81070235442364,851.0,7.6,51.34,1.0,5.428571428571429,3,8
0.5,5.642857142857143,2.935821455580641,35.40373218337096,865.0,5.8,99.6,9.0,4.428571428571429,0,3
-0.25,6.357142857142857,2.193062655175137,51.2895939827627,900.0,4.1,35.49,2.0,6.857142857142857,5,6
-0.5,5.357142857142857,3.258688021128687,50.88803203169303,880.0,9.3,42.85,10.0,6.571428571428571,3,1
3.0,4.571428571428571,2.6726124191242446,45.00891862868637,855.0,6.8,94.67,2.0,5.857142857142857,0,4
-0.25,5.5,2.6095064302514808,46.91425964537722,812.0,8.7,68.97,10.0,6.142857142857143,4,3
-0.7,6.5,2.1157009420498194,44.173551413074726,903.0,6.3,26.26,3.0,5.857142857142857,5,3
0.125,6.0,2.7516228977511776,48.12743434662677,821.0,5.1,35.79,5.0,6.285714285714286,6,9
0.0,5.928571428571429,2.7516228977511776,48.12743434662677,827.0,7.0,16.37,3.0,6.285714285714286,4,6
-0.5,5.785714285714286,3.109126351029608,46.66368952654441,829.0,5.2,12.73,6.0,6.0,4,2
-0.125,5.571428571428571,3.207134902949089,49.81070235442363,887.0,6.6,83.14,,6.428571428571429,3,7
0.5,5.428571428571429,3.0394235042348434,51.55913525635226,893.0,6.5,35.22,,6.714285714285714,3,6
-0.5,6.071428571428571,1.9760470401187125,39.96407056017807,907.0,9.0,13.78,2.0,5.285714285714286,3,4
-0.8333333333333334,5.071428571428571,3.74165738677394,47.612486080160906,894.0,5.2,88.31,,6.0,4,1
0.8,5.357142857142857,2.760262237369414,50.14039335605412,789.0,6.8,39.62,3.0,6.571428571428571,6,9
0.8,6.5,2.410295378065482,44.61544306709823,916.0,7.6,88.25,5.0,5.857142857142857,4,9
-0.8,4.785714285714286,3.532165125838609,39.29824768875791,896.0,7.2,25.31,,4.857142857142857,5,2
0.5,6.142857142857143,2.984084768360631,48.47612715254095,835.0,7.1,99.92,10.0,6.285714285714286,6,6
1.0,4.5,2.380476142847618,45.57071421427143,857.0,9.5,83.35,2.0,6.0,5,2
9.0,5.714285714285714,3.1471831698777737,44.72077475481666,875.0,5.1,74.44,9.0,5.714285714285714,2,10
-0.125,5.785714285714286,2.699206232527309,49.04880934879096,796.0,7.6,64.08,4.0,6.428571428571429,6,7
-0.4,5.928571428571429,2.4976179127511187,43.74642686912668,841.0,9.8,63.15,9.0,5.714285714285714,3,6
-0.625,5.642857142857143,2.449489742783181,38.67423461417477,844.0,5.1,85.72,3.0,5.0,3,3
0.0,5.785714285714286,2.699206232527309,49.04880934879096,803.0,7.5,78.89,7.0,6.428571428571429,5,7
-0.2857142857142857,5.0,3.408672412985388,37.11300861947808,901.0,7.4,89.48,,4.571428571428571,5,5
-0.4,5.642857142857143,2.9680841985233166,47.45212629778497,806.0,4.2,92.09,2.0,6.142857142857143,6,3
0.0,5.571428571428571,3.1471831698777737,44.72077475481666,881.0,5.9,57.29,2.0,5.714285714285714,3,6
-0.5555555555555556,5.214285714285714,2.828427124746192,39.24264068711929,885.0,6.9,66.52,10.0,5.0,5,4
0.125,5.071428571428571,2.5448360411214086,46.817254061682114,866.0,6.6,99.82,5.0,6.142857142857143,2,9
2.333333333333333,6.071428571428571,2.886751345948132,46.3301270189222,854.0,5.7,45.68,7.0,6.0,5,10
1.5,5.571428571428571,2.4397501823713297,49.659625273557,811.0,5.3,50.79,8.0,6.571428571428571,1,5
-0.3,5.857142857142857,1.9518001458970635,45.9277002188456,818.0,4.2,10.08,8.0,6.142857142857143,3,7
0.1666666666666667,6.285714285714286,2.449489742783181,45.67423461417477,923.0,7.3,93.88,7.0,6.0,5,7
-0.7777777777777778,6.357142857142857,2.4494897427831828,38.67423461417477,925.0,5.3,84.25,1.0,5.0,1,2
-0.875,4.714285714285714,3.023715784073816,40.53557367611072,867.0,4.7,53.78,10.0,5.142857142857143,6,1
-0.4444444444444444,5.857142857142857,2.5727509827124027,41.8591264740686,859.0,7.9,35.81,3.0,5.428571428571429,2,5
0.1428571428571428,5.571428571428571,2.96808419852332,40.45212629778498,893.0,8.9,26.43,4.0,5.142857142857143,6,8
-0.4,5.928571428571429,2.2677868380553616,44.40168025708304,821.0,9.3,39.91,1.0,5.857142857142857,3,3
-0.5,5.642857142857143,2.708012801545322,39.062019202317984,862.0,4.7,21.9,10.0,5.0,2,3
1.0,5.357142857142857,2.6992062325273136,42.04880934879097,897.0,8.7,62.85,6.0,5.428571428571429,0,4
0.3333333333333332,4.928571428571429,2.5727509827124013,42.8591264740686,901.0,7.6,21.04,1.0,5.571428571428571,6,4
2.0,5.785714285714286,2.370453040886411,42.55567956132962,868.0,5.7,65.91,1.0,5.571428571428571,5,6
0.3999999999999999,5.142857142857143,3.1014589500826246,42.65218842512394,874.0,6.8,42.57,7.0,5.428571428571429,6,7
2.0,5.428571428571429,2.5727509827124004,48.8591264740686,910.0,5.4,50.49,4.0,6.428571428571429,3,9
0.5,6.214285714285714,2.429971585175828,40.64495737776375,931.0,7.1,46.02,7.0,5.285714285714286,3,6
0.6666666666666667,6.214285714285714,2.9113897843110075,47.36708467646651,878.0,7.8,15.8,,6.142857142857143,2,10
-0.0999999999999999,6.0,2.3603873774083306,47.540581066112495,919.0,8.4,98.66,5.0,6.285714285714286,1,9
-0.8571428571428572,5.071428571428571,3.4086724129853843,37.11300861947808,875.0,9.8,91.98,,4.571428571428571,0,1
-0.6666666666666667,5.785714285714286,2.690370836538201,37.0355562548073,933.0,9.8,20.89,10.0,4.714285714285714,1,2
-0.875,4.5,3.2586880211286853,29.88803203169303,876.0,7.4,15.5,,3.571428571428572,1,1
0.0,5.285714285714286,2.690370836538201,37.0355562548073,936.0,6.7,96.82,2.0,4.714285714285714,5,3
-0.6666666666666667,5.714285714285714,2.8702082220799325,44.3053123331199,921.0,6.4,33.33,1.0,5.714285714285714,5,2
-0.5,4.857142857142857,2.8784916685157027,35.317737502773554,938.0,5.8,38.27,1.0,4.428571428571429,5,2
0.5,6.142857142857143,3.101458950082628,50.65218842512394,887.0,7.2,33.3,,6.571428571428571,0,9
0.0,5.785714285714286,3.101458950082628,50.65218842512394,890.0,9.3,81.01,,6.571428571428571,6,3
-0.6666666666666667,5.785714285714286,2.000000000000001,38.0,824.0,9.5,15.8,,5.0,0,3
-0.4444444444444444,4.857142857142857,2.115700942049823,30.173551413074733,943.0,9.0,34.49,,3.857142857142857,0,5
1.5,5.785714285714286,3.1547394428670263,50.73210916430054,931.0,9.0,84.63,,6.571428571428571,1,10
-0.3,6.071428571428571,2.734262327610592,47.10139349141589,897.0,6.7,36.91,,6.142857142857143,6,7
0.0,4.928571428571429,2.115700942049823,30.173551413074733,950.0,5.5,87.08,,3.857142857142857,5,7
-0.4,5.642857142857143,2.968084198523321,45.45212629778498,900.0,5.4,80.08,,5.857142857142857,0,3
